"specificEpithet","decimalLatitude","decimalLongitude"
"flavifrons",39.9825,-105.4467
"flavifrons",40.45389,-105.4486
"flavifrons",35.73175,-105.365526
"flavifrons",36.68,-105.36972
"flavifrons",39.691,-105.362
"flavifrons",39.926,-105.395
"flavifrons",40.083319,-105.350544
"flavifrons",40.31672,-105.3915
"flavifrons",40.68722,-105.3653
"flavifrons",41.23194,-105.38972
"flavifrons",39.41,-105.3233
"flavifrons",40.000292,-105.302604
"flavifrons",40.094,-105.347
"flavifrons",33.3928,-105.297
"flavifrons",38.26445,-105.25152
"flavifrons",38.920703,-105.278764
"flavifrons",40.015,-105.27
"flavifrons",37.59306,-105.20278
"flavifrons",37.6423,-105.222
"flavifrons",39.97803,-105.2482
"flavifrons",40.08147,-105.20767
"flavifrons",37.4853,-105.175
"flavifrons",38.747,-105.178
"flavifrons",39.654,-105.191
"flavifrons",39.485,-105.105
"flavifrons",39.952,-105.144
"flavifrons",37.320301,-105.073612
"flavifrons",38.8758,-105.0722
"flavifrons",38.99389,-105.05639
"flavifrons",39.6636,-105.095
"flavifrons",37.3482,-105.0242
"flavifrons",37.505,-105.008
"flavifrons",37.9063,-105.0099
"flavifrons",38.7547,-105.049
"flavifrons",38.9001,-104.9933
"flavifrons",37.394,-104.92
"flavifrons",38.8307,-104.8818
"flavifrons",39.7619,-104.881
"flavifrons",38.8339,-104.821
"flavifrons",39.234406,-104.620622
"flavifrons",40.2441,-103.964
"flavifrons",43.0194,-103.656
"flavifrons",38.915955,-101.763389
