"specificEpithet","decimalLatitude","decimalLongitude"
"bifarius",46.50964,-114.70983
"bifarius",43.883,-114.667
"bifarius",46.4928,-114.675
"bifarius",46.5802,-114.685
"bifarius",48.10523,-114.66124
"bifarius",42.21674,-114.59609
"bifarius",46.10552,-114.59713
"bifarius",46.63519,-114.57836
"bifarius",42.1842,-114.5018
"bifarius",42.63215,-114.53866
"bifarius",43.552,-114.54009
"bifarius",46.70816,-114.52659
"bifarius",42.5629,-114.4608
"bifarius",46.22115,-114.45061
"bifarius",46.2799,-114.47076
"bifarius",42.53081,-114.44984
"bifarius",42.61125,-114.41361
"bifarius",42.2189,-114.38223
"bifarius",43.69712,-114.35171
"bifarius",48.42611,-114.37516
"bifarius",39.0108,-114.3014
"bifarius",44.89933,-114.32179
"bifarius",38.9429,-114.2974
"bifarius",38.97409,-114.25145
"bifarius",42.1863,-114.2845
"bifarius",43.82546,-114.26143
"bifarius",45.61879,-114.2998
"bifarius",48.7931,-114.2944
"bifarius",46.06763,-114.24847
"bifarius",47.5122,-114.213
"bifarius",38.9292,-114.1846
"bifarius",45.68893,-114.18381
"bifarius",45.8858,-114.1539
"bifarius",46.0897,-114.1744
"bifarius",46.2472,-114.1539
"bifarius",47.98772,-114.17484
"bifarius",48.8833,-114.1792
"bifarius",45.27362,-114.12303
"bifarius",46.26575,-114.13565
"bifarius",46.50702,-114.0911
"bifarius",38.94161,-114.02359
"bifarius",40.9897,-114.032
"bifarius",42.31667,-114.00083
"bifarius",46.18028,-114.0249
"bifarius",45.40603,-113.99396
"bifarius",45.46554,-113.99589
"bifarius",45.69219,-113.95238
"bifarius",46.87214,-113.99399
"bifarius",48.30446,-113.98406
"bifarius",48.49996,-113.97872
"bifarius",45.52588,-113.92228
"bifarius",45.55548,-113.92222
"bifarius",45.69344,-113.94839
"bifarius",48.5758,-113.91
"bifarius",34.8999,-113.8833
"bifarius",41.846,-113.8786
"bifarius",48.6208,-113.87178
"bifarius",48.69608,-113.80706
"bifarius",48.65679,-113.7913
"bifarius",48.7539,-113.781
"bifarius",42.2413,-113.719
"bifarius",46.4189,-113.7163
"bifarius",46.53707,-113.71142
"bifarius",46.56568,-113.71193
"bifarius",46.63745,-113.71119
"bifarius",48.69866,-113.71893
"bifarius",42.1988,-113.667
"bifarius",42.2479,-113.68607
"bifarius",48.79612,-113.67694
"bifarius",42.32296,-113.64751
"bifarius",42.24831,-113.5601
"bifarius",43.4749,-113.582
"bifarius",43.4024,-113.5203
"bifarius",47.186134,-113.515213
"bifarius",41.916938,-113.481009
"bifarius",45.8677,-113.45589
"bifarius",47.11765,-113.49877
"bifarius",48.69953,-113.48868
"bifarius",41.90004,-113.40052
"bifarius",41.96012,-113.44881
"bifarius",45.83865,-113.43752
"bifarius",48.7439,-113.4286
"bifarius",41.9463,-113.3525
"bifarius",42.30659,-113.36932
"bifarius",44.6797,-113.35656
"bifarius",48.487,-113.3668
"bifarius",41.94909,-113.34954
"bifarius",41.95429,-113.31967
"bifarius",43.6365,-113.3002
"bifarius",44.4338,-113.31419
"bifarius",41.9828,-113.28
"bifarius",44.75926,-113.26831
"bifarius",46.2152,-113.28061
"bifarius",46.4167,-113.2867
"bifarius",48.54,-113.22
"bifarius",42.08713,-113.11249
"bifarius",45.4786,-113.1319
"bifarius",37.6775,-113.0611
"bifarius",42.0601,-113.0821
"bifarius",45.6539,-113.068
"bifarius",37.6383,-113.027
"bifarius",37.6736,-113.048
"bifarius",42.43592,-113.03611
"bifarius",46.34736,-113.02948
"bifarius",37.52912,-112.98102
"bifarius",37.639,-112.977
"bifarius",48.64997,-112.96758
"bifarius",46.12853,-112.94226
"bifarius",46.28054,-112.93772
"bifarius",48.12579,-112.92589
"bifarius",48.66664,-112.91758
"bifarius",37.57355,-112.87328
"bifarius",37.68039,-112.85005
"bifarius",41.7083,-112.867
"bifarius",46.83908,-112.89882
"bifarius",37.6334,-112.844704
"bifarius",37.6811,-112.8306
"bifarius",37.84,-112.82
"bifarius",46.52391,-112.81061
"bifarius",37.525,-112.7667
"bifarius",41.9636,-112.7089
"bifarius",42.2183,-112.7118
"bifarius",37.51,-112.68
"bifarius",37.7119,-112.6213
"bifarius",38.1536,-112.611
"bifarius",38.602,-112.582
"bifarius",47.82578,-112.54142
"bifarius",37.45054,-112.47044
"bifarius",37.8228,-112.435
"bifarius",42.34519,-112.44386
"bifarius",45.85667,-112.43861
"bifarius",38.3142,-112.366
"bifarius",37.2154,-112.3105
"bifarius",40.60173,-112.3127
"bifarius",46.55986,-112.30874
"bifarius",37.49611,-112.25268
"bifarius",37.5494,-112.2751
"bifarius",37.5913,-112.2575
"bifarius",40.5308,-112.2975
"bifarius",42.61096,-112.25547
"bifarius",40.7014,-112.2469
"bifarius",42.64496,-112.20759
"bifarius",37.6425,-112.1623
"bifarius",41.71,-112.16
"bifarius",36.0544,-112.1386
"bifarius",37.6167,-112.1417
"bifarius",41.8756,-112.143
"bifarius",42.1178,-112.11102
"bifarius",45.69194,-112.055
"bifarius",46.64407,-112.08556
"bifarius",39.48278,-112.02722
"bifarius",41.40917,-112.0353
"bifarius",41.51,-112.01
"bifarius",41.67051,-112.002
"bifarius",41.736,-112.007
"bifarius",46.59271,-112.0361
"bifarius",46.60046,-112.01488
"bifarius",37.834,-111.991
"bifarius",38.70833,-111.9583
"bifarius",41.22,-111.97
"bifarius",41.3878,-111.9781
"bifarius",41.40506,-111.96972
"bifarius",41.6544,-111.9758
"bifarius",41.71,-111.9769
"bifarius",41.8628,-111.99
"bifarius",41.0955,-111.9067
"bifarius",41.14411,-111.92327
"bifarius",41.49583,-111.94306
"bifarius",41.5619,-111.9389
"bifarius",40.62556,-111.87556
"bifarius",40.721593,-111.861937
"bifarius",40.7619,-111.89
"bifarius",40.9806,-111.8867
"bifarius",41.33361,-111.8628
"bifarius",41.627,-111.8844
"bifarius",41.91,-111.87
"bifarius",42.23381,-111.86189
"bifarius",42.72019,-111.88578
"bifarius",39.82384,-111.84465
"bifarius",40.63667,-111.8367
"bifarius",40.69139,-111.815
"bifarius",41.4786,-111.8308
"bifarius",41.6289,-111.80274
"bifarius",41.66328,-111.8336
"bifarius",41.7064,-111.8164
"bifarius",41.7777,-111.821
"bifarius",41.8375,-111.8261
"bifarius",41.9153,-111.8239
"bifarius",41.96361,-111.8053
"bifarius",44.5994,-111.811
"bifarius",38.0886,-111.7861
"bifarius",39.8217,-111.7592
"bifarius",40.37694,-111.795
"bifarius",40.4458,-111.7506
"bifarius",40.45328,-111.77798
"bifarius",40.625,-111.7989
"bifarius",41.26251,-111.76319
"bifarius",41.7391,-111.7789
"bifarius",41.7667,-111.7895
"bifarius",41.8647,-111.772
"bifarius",35.3285,-111.738
"bifarius",35.3539,-111.7306
"bifarius",37.9638,-111.7195
"bifarius",38.0311,-111.7022
"bifarius",39.7841,-111.7284
"bifarius",40.237,-111.739
"bifarius",40.4436,-111.7087
"bifarius",40.62057,-111.746018
"bifarius",41.5189,-111.7456
"bifarius",41.7133,-111.7169
"bifarius",41.7556,-111.7166
"bifarius",42.0988,-111.7346
"bifarius",42.1022,-111.7314
"bifarius",42.22825,-111.71577
"bifarius",35.3803,-111.6858
"bifarius",37.9313,-111.6912
"bifarius",38.41718,-111.68316
"bifarius",38.55607,-111.67642
"bifarius",40.011,-111.677
"bifarius",40.2339,-111.6578
"bifarius",40.2969,-111.6939
"bifarius",40.3131,-111.6558
"bifarius",40.43272,-111.66029
"bifarius",40.4518,-111.65754
"bifarius",40.50327,-111.65972
"bifarius",40.7386,-111.6731
"bifarius",41.6296,-111.6884
"bifarius",41.9054,-111.6519
"bifarius",42.1388,-111.6947
"bifarius",39.93578,-111.64075
"bifarius",40.2261,-111.6286
"bifarius",40.27,-111.6392
"bifarius",40.30261,-111.61534
"bifarius",40.39189,-111.64708
"bifarius",40.43,-111.64
"bifarius",40.58,-111.64
"bifarius",40.63,-111.6038
"bifarius",41.29244,-111.61826
"bifarius",41.6656,-111.6267
"bifarius",41.7287,-111.6362
"bifarius",41.79732,-111.64725
"bifarius",41.89775,-111.6435
"bifarius",41.90102,-111.64016
"bifarius",42.0836,-111.6209
"bifarius",42.1375,-111.6214
"bifarius",42.65436,-111.60466
"bifarius",37.96722,-111.55555
"bifarius",39.3444,-111.5628
"bifarius",40.3858,-111.5808
"bifarius",40.6065,-111.555
"bifarius",40.9854,-111.5644
"bifarius",41.3781,-111.5904
"bifarius",41.5731,-111.5833
"bifarius",41.6044,-111.5875
"bifarius",41.83354,-111.59215
"bifarius",41.8961,-111.5528
"bifarius",41.93299,-111.56574
"bifarius",38.34,-111.54
"bifarius",39.33853,-111.52852
"bifarius",39.4997,-111.547
"bifarius",40.1533,-111.5413
"bifarius",40.32912,-111.51463
"bifarius",40.6099,-111.537
"bifarius",40.76083,-111.5086
"bifarius",41.42188,-111.51742
"bifarius",41.4666,-111.5174
"bifarius",41.9662,-111.5408
"bifarius",42.02076,-111.5291
"bifarius",42.3661,-111.505
"bifarius",39.3189,-111.4699
"bifarius",39.99,-111.49
"bifarius",40.6358,-111.4953
"bifarius",40.6619,-111.496
"bifarius",41.925,-111.471
"bifarius",44.22427,-111.479
"bifarius",44.59895,-111.48294
"bifarius",35.205,-111.40821
"bifarius",38.0869,-111.4333
"bifarius",40.47083,-111.4139
"bifarius",41.934,-111.4239
"bifarius",41.9858,-111.4078
"bifarius",42.19187,-111.40131
"bifarius",42.22103,-111.40881
"bifarius",42.52663,-111.40348
"bifarius",44.07158,-111.44828
"bifarius",44.3766,-111.405
"bifarius",36.0167,-111.3833
"bifarius",38.00717,-111.39063
"bifarius",40.452,-111.375
"bifarius",40.9178,-111.3986
"bifarius",41.88917,-111.385
"bifarius",41.92526,-111.39666
"bifarius",42.03687,-111.39631
"bifarius",44.4245,-111.3703
"bifarius",38.0261,-111.3479
"bifarius",38.08854,-111.34347
"bifarius",38.10804,-111.33574
"bifarius",39.32167,-111.3294
"bifarius",39.482403,-111.345035
"bifarius",41.8261,-111.3132
"bifarius",42.1223,-111.3158
"bifarius",44.3908,-111.3147
"bifarius",44.86381,-111.33523
"bifarius",45.47661,-111.34262
"bifarius",38.1167,-111.2667
"bifarius",38.2894,-111.2556
"bifarius",40.125,-111.251
"bifarius",40.46879,-111.25359
"bifarius",40.6431,-111.28
"bifarius",43.49,-111.29459
"bifarius",43.5601,-111.2791
"bifarius",44.7438,-111.259
"bifarius",44.75118,-111.26383
"bifarius",45.0618,-111.2555
"bifarius",43.54646,-111.20359
"bifarius",44.80464,-111.24077
"bifarius",46.321295,-111.229284
"bifarius",39.84176,-111.19966
"bifarius",39.9344,-111.1986
"bifarius",40.233,-111.183
"bifarius",43.54887,-111.19468
"bifarius",43.60278,-111.11056
"bifarius",44.66214,-111.1041
"bifarius",44.789478,-111.110289
"bifarius",39.22719,-111.0535
"bifarius",39.37411,-111.06158
"bifarius",39.8938,-111.0527
"bifarius",39.9267,-111.0772
"bifarius",42.3584,-111.0766
"bifarius",45.46143,-111.05084
"bifarius",39.8525,-111.0122
"bifarius",39.9263,-111.0428
"bifarius",40.4814,-111.0306
"bifarius",40.57827,-111.02655
"bifarius",42.92075,-111.00215
"bifarius",43.13146,-111.02548
"bifarius",43.3697,-111.0417
"bifarius",45.59141,-111.04678
"bifarius",45.6797,-111.0378
"bifarius",40.44849,-110.97439
"bifarius",42.4881,-110.9538
"bifarius",42.822394,-110.977708
"bifarius",43.4975,-110.9544
"bifarius",43.7801,-110.963
"bifarius",42.5061,-110.9078
"bifarius",42.6206,-110.9136
"bifarius",42.72492,-110.93186
"bifarius",39.6842,-110.8539
"bifarius",40.4503,-110.8806
"bifarius",40.6874,-110.8974
"bifarius",40.7222,-110.8661
"bifarius",41.1578,-110.8513
"bifarius",38.0657,-110.8185
"bifarius",40.91022,-110.83017
"bifarius",43.3129,-110.8031
"bifarius",43.6567,-110.813
"bifarius",43.74111,-110.8017
"bifarius",38.0992,-110.7794
"bifarius",38.1013,-110.7811
"bifarius",40.40417,-110.7644
"bifarius",40.8873,-110.7986
"bifarius",41.8361,-110.7703
"bifarius",41.8704,-110.7772
"bifarius",43.2143,-110.7869
"bifarius",43.26164,-110.78243
"bifarius",43.30053,-110.7744
"bifarius",43.37788,-110.75902
"bifarius",43.47992,-110.76242
"bifarius",43.7912,-110.7952
"bifarius",41.81611,-110.72333
"bifarius",43.74954,-110.7295
"bifarius",43.7649,-110.7411
"bifarius",43.83326,-110.70076
"bifarius",44.8287,-110.7275
"bifarius",44.9195,-110.7336
"bifarius",45.03188,-110.70576
"bifarius",43.6844,-110.6892
"bifarius",44.11522,-110.69083
"bifarius",44.9779,-110.6924
"bifarius",46.85804,-110.67823
"bifarius",43.80794,-110.63269
"bifarius",45.88314,-110.62844
"bifarius",45.31757,-110.56695
"bifarius",43.7781,-110.5043
"bifarius",43.8003,-110.5464
"bifarius",45.2879,-110.53631
"bifarius",40.1114,-110.4564
"bifarius",44.7628,-110.4726
"bifarius",43.20306,-110.4081
"bifarius",44.8047,-110.4363
"bifarius",44.8661,-110.4108
"bifarius",44.9217,-110.4124
"bifarius",40.1598,-110.3878
"bifarius",43.84116,-110.38818
"bifarius",40.9214,-110.1239
"bifarius",43.83746,-110.14926
"bifarius",44.02,-110.03
"bifarius",31.92517,-109.96727
"bifarius",40.8429,-109.9965
"bifarius",43.31147,-109.85844
"bifarius",43.74964,-109.87974
"bifarius",40.8836,-109.8066
"bifarius",39.08145,-109.76079
"bifarius",40.77217,-109.76514
"bifarius",34.0626,-109.7376
"bifarius",40.8553,-109.7308
"bifarius",40.73833,-109.69074
"bifarius",42.999693,-109.678591
"bifarius",44.61537,-109.69452
"bifarius",44.89985,-109.67314
"bifarius",37.68444,-109.64694
"bifarius",40.5392,-109.6372
"bifarius",45.19839,-109.64054
"bifarius",45.2236,-109.6184
"bifarius",46.84841,-109.55836
"bifarius",38.5725,-109.5478
"bifarius",40.45556,-109.52806
"bifarius",40.74731,-109.52759
"bifarius",45.37303,-109.47772
"bifarius",33.0706,-109.3688
"bifarius",35.81389,-109.3094
"bifarius",31.9335,-109.2579
"bifarius",38.5188,-109.2741
"bifarius",37.24361,-109.2486
"bifarius",38.449,-109.241
"bifarius",46.70829,-109.22433
"bifarius",36.4374,-109.1065
"bifarius",45.21661,-109.06737
"bifarius",38.68248,-108.9751
"bifarius",39.581917,-108.952602
"bifarius",38.5114,-108.9316
"bifarius",42.37,-108.9128
"bifarius",45.2944,-108.916
"bifarius",37.76564,-108.81451
"bifarius",39.626465,-108.803158
"bifarius",42.73656,-108.83656
"bifarius",39.529,-108.7821
"bifarius",39.55344,-108.79592
"bifarius",38.89221,-108.74097
"bifarius",39.0028,-108.7104
"bifarius",38.6002,-108.6676
"bifarius",37.76564,-108.64987
"bifarius",38.33904,-108.63892
"bifarius",38.4114,-108.6034
"bifarius",47.87712,-108.62746
"bifarius",38.5045,-108.588
"bifarius",39.960732,-108.529417
"bifarius",45.42967,-108.53319
"bifarius",47.9178,-108.526
"bifarius",37.25438,-108.44879
"bifarius",37.580202,-108.356523
"bifarius",38.40238,-108.35676
"bifarius",39.03912,-108.32269
"bifarius",37.348,-108.214
"bifarius",39.02637,-108.22285
"bifarius",39.62907,-108.2138
"bifarius",37.274922,-108.171009
"bifarius",37.59009,-108.15568
"bifarius",37.10898,-108.12607
"bifarius",38.99671,-108.10655
"bifarius",39.0675,-108.105
"bifarius",39.0459,-108.0791
"bifarius",39.05387,-108.09267
"bifarius",37.28611,-108.03953
"bifarius",37.344,-108.03911
"bifarius",37.38752,-108.03899
"bifarius",38.3531,-108.0371
"bifarius",39.0512,-108.0305
"bifarius",38.09402,-107.97417
"bifarius",39.0384,-107.9867
"bifarius",39.062479,-107.953863
"bifarius",38.97436,-107.92678
"bifarius",39.04028,-107.94917
"bifarius",44.80227,-107.90035
"bifarius",37.27528,-107.8794
"bifarius",37.89471,-107.88923
"bifarius",37.64328,-107.80779
"bifarius",37.93749,-107.81228
"bifarius",38.094433,-107.833354
"bifarius",38.134505,-107.844105
"bifarius",39.5347,-107.78312
"bifarius",40.246,-107.785
"bifarius",44.53556,-107.7792
"bifarius",44.56444,-107.71472
"bifarius",37.6406,-107.6914
"bifarius",37.81194,-107.6645
"bifarius",38.02277,-107.67144
"bifarius",38.5048,-107.662882
"bifarius",39.67748,-107.69839
"bifarius",38.52438,-107.64975
"bifarius",38.86832,-107.592
"bifarius",40.10056,-107.5075
"bifarius",40.748,-107.544
"bifarius",38.32304,-107.4761
"bifarius",44.7763,-107.4396
"bifarius",37.27332,-107.38907
"bifarius",38.58444,-107.36139
"bifarius",38.812216,-107.382557
"bifarius",38.03,-107.31472
"bifarius",38.95261,-107.30167
"bifarius",39.51498,-107.33382
"bifarius",40.766,-107.326
"bifarius",38.929993,-107.299617
"bifarius",38.95278,-107.27361
"bifarius",39.12887,-107.28394
"bifarius",40.69967,-107.29907
"bifarius",44.8753,-107.2617
"bifarius",38.93,-107.2439
"bifarius",39.07198,-107.22664
"bifarius",39.242442,-107.211163
"bifarius",40.74838,-107.23683
"bifarius",40.7505,-107.2364
"bifarius",44.1681,-107.2109
"bifarius",44.296,-107.2283
"bifarius",37.84882,-107.18315
"bifarius",38.849714,-107.174047
"bifarius",39.07221,-107.18893
"bifarius",39.4432,-107.15807
"bifarius",40.05915,-107.18585
"bifarius",40.15214,-107.1541
"bifarius",38.04641,-107.12648
"bifarius",39.05917,-107.11056
"bifarius",39.321,-107.125
"bifarius",39.47386,-107.11768
"bifarius",38.475,-107.09667
"bifarius",38.834713,-107.091717
"bifarius",38.990545,-107.060879
"bifarius",39.0228,-107.0764
"bifarius",39.0792,-107.0824
"bifarius",39.4399,-107.0776
"bifarius",39.67869,-107.0602
"bifarius",39.9948,-107.0588
"bifarius",44.1497,-107.0789
"bifarius",37.26945,-107.00976
"bifarius",38.763884,-107.047825
"bifarius",38.914266,-107.044453
"bifarius",38.9945,-107.0145
"bifarius",39.010269,-107.042545
"bifarius",39.05361,-107.01972
"bifarius",39.103,-107.0486
"bifarius",39.5351,-107.03821
"bifarius",40.0595,-107.0356
"bifarius",38.13472,-106.9855
"bifarius",38.517494,-106.968937
"bifarius",38.710247,-106.98782
"bifarius",38.8669,-106.9776
"bifarius",38.90842,-106.989765
"bifarius",38.959158,-106.989765
"bifarius",39.26,-106.966
"bifarius",39.64694,-106.9511
"bifarius",40.55283,-106.95503
"bifarius",44.2413,-106.9864
"bifarius",44.296,-106.981
"bifarius",44.68333,-106.9917
"bifarius",37.004,-106.9066
"bifarius",37.84917,-106.9258
"bifarius",38.54582,-106.92532
"bifarius",38.973,-106.9437
"bifarius",39.09693,-106.94476
"bifarius",39.9011,-106.927
"bifarius",40.35333,-106.9181
"bifarius",41.18267,-106.93797
"bifarius",41.60322,-106.91225
"bifarius",44.31898,-106.94241
"bifarius",36.62877,-106.87308
"bifarius",38.803604,-106.880039
"bifarius",39.15997,-106.86241
"bifarius",40.52167,-106.89099
"bifarius",40.63624,-106.89483
"bifarius",41.147932,-106.870892
"bifarius",44.3165,-106.8883
"bifarius",44.5747,-106.8861
"bifarius",36.903,-106.81512
"bifarius",37.08199,-106.8281
"bifarius",37.26581,-106.84319
"bifarius",38.69371,-106.84615
"bifarius",38.88648,-106.82712
"bifarius",40.48497,-106.83171
"bifarius",40.67294,-106.83238
"bifarius",40.706,-106.842
"bifarius",41.455,-106.80583
"bifarius",35.98363,-106.79198
"bifarius",40.5356,-106.7819
"bifarius",41.20797,-106.79084
"bifarius",37.205,-106.729
"bifarius",39.14746,-106.71512
"bifarius",40.05987,-106.71357
"bifarius",40.478267,-106.723402
"bifarius",40.78441,-106.7042
"bifarius",35.8807,-106.6745
"bifarius",38.951697,-106.665927
"bifarius",40.05977,-106.67573
"bifarius",40.55441,-106.67451
"bifarius",38.527114,-106.621059
"bifarius",39.41397,-106.61576
"bifarius",40.060155,-106.637067
"bifarius",40.3847,-106.6117
"bifarius",40.5735,-106.6239
"bifarius",40.9448,-106.6265
"bifarius",38.49012,-106.58501
"bifarius",38.8378,-106.5869
"bifarius",39.1089,-106.5639
"bifarius",40.04544,-106.56761
"bifarius",40.075821,-106.560871
"bifarius",40.4876,-106.5511
"bifarius",40.56,-106.5995
"bifarius",35.8783,-106.5014
"bifarius",35.9747,-106.5228
"bifarius",40.04633,-106.54595
"bifarius",35.8874,-106.4969
"bifarius",35.9578,-106.4813
"bifarius",37.567,-106.467
"bifarius",37.67851,-106.46328
"bifarius",38.166664,-106.453677
"bifarius",38.689159,-106.484196
"bifarius",41.3245,-106.4926
"bifarius",41.91329,-106.47891
"bifarius",35.19806,-106.4331
"bifarius",38.1573,-106.44987
"bifarius",39.63895,-106.40785
"bifarius",41.32207,-106.41233
"bifarius",41.68746,-106.41335
"bifarius",37.07841,-106.38553
"bifarius",39.97436,-106.36217
"bifarius",40.05889,-106.3883
"bifarius",38.49667,-106.325
"bifarius",40.859697,-106.313084
"bifarius",41.3575,-106.3041
"bifarius",38.55164,-106.2964
"bifarius",39.06665,-106.27605
"bifarius",39.2508,-106.292
"bifarius",40.0608,-106.2911
"bifarius",40.73164,-106.28363
"bifarius",40.88031,-106.28406
"bifarius",40.915,-106.2796
"bifarius",41.6356,-106.286
"bifarius",37.07875,-106.24414
"bifarius",38.189949,-106.224697
"bifarius",39.36347,-106.21989
"bifarius",39.85209,-106.24177
"bifarius",40.92067,-106.2298
"bifarius",40.993,-106.213
"bifarius",41.3645,-106.24
"bifarius",39.7184,-106.1513
"bifarius",40.45386,-106.18141
"bifarius",41.34644,-106.18425
"bifarius",38.29472,-106.14224
"bifarius",40.61654,-106.1267
"bifarius",40.99193,-106.13371
"bifarius",41.2983,-106.14167
"bifarius",38.42222,-106.0864
"bifarius",38.521,-106.09
"bifarius",39.62193,-106.06196
"bifarius",38.36944,-106.03946
"bifarius",40.08758,-106.01425
"bifarius",40.52734,-106.0298
"bifarius",41.8427,-106.0309
"bifarius",35.6514,-105.952
"bifarius",38.53472,-105.9983
"bifarius",38.83969,-105.98926
"bifarius",39.58377,-105.99947
"bifarius",35.68698,-105.9378
"bifarius",40.08611,-105.9389
"bifarius",35.78447,-105.88613
"bifarius",40.52058,-105.89187
"bifarius",40.60553,-105.85334
"bifarius",38.3281,-105.82311
"bifarius",39.0247,-105.8248
"bifarius",39.99359,-105.84306
"bifarius",40.4447,-105.80862
"bifarius",35.78586,-105.79557
"bifarius",38.29328,-105.7572
"bifarius",38.36556,-105.7572
"bifarius",39.55005,-105.78206
"bifarius",39.76131,-105.79716
"bifarius",37.805,-105.73583
"bifarius",39.51776,-105.72667
"bifarius",39.6958,-105.725
"bifarius",39.74,-105.71
"bifarius",40.33,-105.71
"bifarius",40.71245,-105.74124
"bifarius",35.57417,-105.67444
"bifarius",35.7766,-105.65953
"bifarius",39.45971,-105.66167
"bifarius",39.667,-105.667
"bifarius",39.76137,-105.68444
"bifarius",40.3873,-105.6944
"bifarius",35.8939,-105.645
"bifarius",38.14343,-105.64592
"bifarius",38.92,-105.636
"bifarius",39.5984,-105.644
"bifarius",39.6583,-105.6028
"bifarius",40.0597,-105.61694
"bifarius",40.2547,-105.6153
"bifarius",40.36812,-105.61791
"bifarius",40.4012,-105.6278
"bifarius",40.7799,-105.6039
"bifarius",36.28169,-105.58084
"bifarius",36.69997,-105.55514
"bifarius",37.713,-105.571
"bifarius",37.75444,-105.5586
"bifarius",38.9979,-105.551
"bifarius",39.717,-105.583
"bifarius",39.905,-105.589
"bifarius",39.962041,-105.563892
"bifarius",40.06667,-105.58333
"bifarius",40.2747,-105.55861
"bifarius",40.35832,-105.58404
"bifarius",40.5614,-105.5971
"bifarius",40.89668,-105.5578
"bifarius",40.92118,-105.57399
"bifarius",41.0409,-105.5635
"bifarius",41.31137,-105.59112
"bifarius",41.35484,-105.5911
"bifarius",37.7329,-105.5129
"bifarius",37.75056,-105.50389
"bifarius",39.03806,-105.525
"bifarius",39.72994,-105.54012
"bifarius",39.8019,-105.5142
"bifarius",39.86,-105.52
"bifarius",39.91722,-105.5005
"bifarius",39.95563,-105.52769
"bifarius",40.04299,-105.50848
"bifarius",40.07344,-105.51183
"bifarius",40.13043,-105.5082
"bifarius",40.15121,-105.50054
"bifarius",40.25297,-105.51276
"bifarius",40.383,-105.517
"bifarius",40.4302,-105.5076
"bifarius",40.62592,-105.52771
"bifarius",39.82575,-105.49507
"bifarius",39.87776,-105.45788
"bifarius",39.91082,-105.48249
"bifarius",39.9501,-105.4928
"bifarius",40.02387,-105.49972
"bifarius",40.07039,-105.46963
"bifarius",40.14642,-105.4712
"bifarius",40.155,-105.4639
"bifarius",40.39179,-105.48759
"bifarius",41.2604,-105.4602
"bifarius",42.4783,-105.46193
"bifarius",36.55669,-105.41695
"bifarius",39.62971,-105.41916
"bifarius",39.99558,-105.41952
"bifarius",40.012746,-105.429375
"bifarius",40.06306,-105.4036
"bifarius",40.138,-105.411
"bifarius",40.45389,-105.4486
"bifarius",41.23192,-105.44081
"bifarius",35.73175,-105.365526
"bifarius",38.11352,-105.37887
"bifarius",38.97971,-105.35749
"bifarius",39.90637,-105.37749
"bifarius",39.95338,-105.35076
"bifarius",40.0036,-105.367
"bifarius",40.083319,-105.350544
"bifarius",40.11554,-105.3886
"bifarius",40.6445,-105.3714
"bifarius",41.23196,-105.39026
"bifarius",38.87444,-105.31974
"bifarius",39.41,-105.3233
"bifarius",39.63331,-105.31736
"bifarius",39.92943,-105.33165
"bifarius",39.9969,-105.3087
"bifarius",40.000292,-105.302604
"bifarius",40.094,-105.347
"bifarius",40.10281,-105.32324
"bifarius",41.91245,-105.32037
"bifarius",35.77278,-105.2528
"bifarius",37.54069,-105.28699
"bifarius",37.5554,-105.28723
"bifarius",38.26445,-105.25152
"bifarius",38.30141,-105.25665
"bifarius",38.87355,-105.2889
"bifarius",38.9135,-105.28491
"bifarius",39.3864,-105.27
"bifarius",39.9316,-105.2816
"bifarius",39.9672,-105.259
"bifarius",40.00276,-105.28749
"bifarius",40.133,-105.282
"bifarius",37.59306,-105.20278
"bifarius",37.6423,-105.222
"bifarius",37.674,-105.2294
"bifarius",39.138754,-105.22639
"bifarius",39.75556,-105.22056
"bifarius",39.97803,-105.2482
"bifarius",40.6913,-105.2243
"bifarius",38.00064,-105.16589
"bifarius",38.1631,-105.192
"bifarius",38.747,-105.178
"bifarius",39.15249,-105.1636
"bifarius",39.332,-105.1804
"bifarius",39.37745,-105.17249
"bifarius",39.850224,-105.152029
"bifarius",38.6137,-105.1353
"bifarius",39.08366,-105.10474
"bifarius",39.1386,-105.1041
"bifarius",39.6942,-105.12434
"bifarius",37.320301,-105.073612
"bifarius",38.8688,-105.0603
"bifarius",39.64563,-105.06933
"bifarius",40.58528,-105.08389
"bifarius",37.15224,-105.01722
"bifarius",37.27933,-105.02235
"bifarius",37.90538,-105.00921
"bifarius",38.8405,-105.044
"bifarius",38.84943,-104.95942
"bifarius",39.43859,-104.96538
"bifarius",38.7904,-104.9063
"bifarius",38.83167,-104.92972
"bifarius",40.21067,-104.92576
"bifarius",38.79776,-104.88625
"bifarius",38.8307,-104.8818
"bifarius",38.98104,-104.8522
"bifarius",38.83389,-104.8208
"bifarius",39.5625,-104.8014
"bifarius",39.67998,-104.80074
"bifarius",40.3273,-104.83092
"bifarius",39.39137,-104.75275
"bifarius",39.02997,-104.72615
"bifarius",38.73436,-104.63641
"bifarius",43.85385,-104.64684
"bifarius",37.1689,-104.50018
"bifarius",36.99113,-104.48665
"bifarius",36.9351,-104.3755
"bifarius",37.04253,-104.35404
"bifarius",44.13633,-104.10657
"bifarius",44.1983,-104.0372
"bifarius",44.29049,-103.9748
"bifarius",43.76696,-103.90035
"bifarius",44.124353,-103.860408
"bifarius",44.49083,-103.8589
"bifarius",44.26169,-103.84449
