"specificEpithet","decimalLatitude","decimalLongitude"
"mixtus",39.367,-106.067
"mixtus",41.74139,-105.9742
"mixtus",35.68698,-105.9378
"mixtus",35.724472,-105.789484
"mixtus",39.775,-105.795
"mixtus",39.5178,-105.727
"mixtus",39.6958,-105.725
"mixtus",40.33,-105.71
"mixtus",40.43041,-105.73381
"mixtus",39.1108,-105.6787
"mixtus",39.898,-105.675
"mixtus",39.933,-105.683
"mixtus",40.01185,-105.6587
"mixtus",40.3873,-105.6944
"mixtus",39.691,-105.642
"mixtus",39.92302,-105.64832
"mixtus",39.99415,-105.63387
"mixtus",40.201374,-105.611947
"mixtus",40.46389,-105.6275
"mixtus",39.939,-105.566
"mixtus",39.962041,-105.563892
"mixtus",40.076958,-105.574273
"mixtus",40.561,-105.597
"mixtus",40.6914,-105.5545
"mixtus",41.31139,-105.5906
"mixtus",39.733,-105.517
"mixtus",39.8908,-105.508
"mixtus",39.967,-105.517
"mixtus",40.031978,-105.535425
"mixtus",40.072207,-105.508335
"mixtus",39.91,-105.482
"mixtus",40.012746,-105.429375
"mixtus",40.0017,-105.308
"mixtus",40.094,-105.347
"mixtus",40.0275,-105.252
"mixtus",38.1355,-105.215
"mixtus",39.97803,-105.2482
"mixtus",39.485,-105.105
"mixtus",37.3482,-105.0242
"mixtus",39.5625,-104.8014
"mixtus",44.8601,-104.0208
"mixtus",44.1319,-103.8738
"mixtus",44.009,-103.83
"mixtus",44.1497,-103.8248
"mixtus",43.8699,-103.6609
