specificEpithet,decimalLatitude,decimalLongitude
occidentalis,48.64833,-118.7367
occidentalis,45.639,-118.6849
occidentalis,48.07876,-118.68501
occidentalis,42.73722,-118.64667
occidentalis,42.68322,-118.55102
occidentalis,44.9118,-118.5766
occidentalis,47.92222,-118.58194
occidentalis,36.84965,-118.53343
occidentalis,43.88627,-118.53949
occidentalis,45.5962,-118.4863
occidentalis,44.03833,-118.41472
occidentalis,44.50434,-118.44591
occidentalis,45.50465,-118.41937
occidentalis,45.1329,-118.3942
occidentalis,46.04,-118.37
occidentalis,46.6175,-118.3521
occidentalis,48.4373,-118.3586
occidentalis,45.8983,-118.3064
occidentalis,46.06458,-118.34302
occidentalis,44.65932,-118.29077
occidentalis,44.7457,-118.20216
occidentalis,44.9666,-118.2333
occidentalis,45.1742,-118.2107
occidentalis,44.35236,-118.18095
occidentalis,48.30512,-118.1516
occidentalis,45.3964,-118.1171
occidentalis,44.8303,-118.0733
occidentalis,44.9006,-118.0751
occidentalis,45.15706,-118.06301
occidentalis,45.32472,-118.08667
occidentalis,45.7788,-118.0876
occidentalis,46.63139,-118.05194
occidentalis,44.5482,-118.0056
occidentalis,48.78657,-118.00304
occidentalis,44.91167,-117.9378
occidentalis,45.02861,-117.91889
occidentalis,45.19228,-117.93021
occidentalis,45.496,-117.9343
occidentalis,44.775,-117.83333
occidentalis,48.91602,-117.78165
occidentalis,41.56795,-117.67235
occidentalis,47.57,-117.68
occidentalis,34.36083,-117.6325
occidentalis,45.6055,-117.6266
occidentalis,46.2464,-117.6347
occidentalis,34.99444,-117.585
occidentalis,45.00649,-117.57936
occidentalis,45.0521,-117.5766
occidentalis,46.47398,-117.59011
occidentalis,47.99,-117.56
occidentalis,41.66739,-117.54124
occidentalis,41.76683,-117.54735
occidentalis,45.0316,-117.5169
occidentalis,45.57014,-117.52824
occidentalis,47.6231,-117.5133
occidentalis,47.7952,-117.5347
occidentalis,46.70274,-117.46907
occidentalis,48.65822,-117.47294
occidentalis,44.9499,-117.4148
occidentalis,45.4871,-117.4295
occidentalis,45.57021,-117.40247
occidentalis,47.6588,-117.426
occidentalis,46.63536,-117.37047
occidentalis,46.68668,-117.36017
occidentalis,46.88016,-117.36434
occidentalis,48.01906,-117.36689
occidentalis,48.8614,-117.3709
occidentalis,44.87099,-117.32407
occidentalis,45.3112,-117.307
occidentalis,45.69974,-117.2947
occidentalis,46.61109,-117.27973
occidentalis,48.80667,-117.25583
occidentalis,45.2082,-117.2043
occidentalis,45.2576,-117.205
occidentalis,45.335,-117.22083
occidentalis,45.3525,-117.243
occidentalis,46.6812,-117.2018
occidentalis,44.76917,-117.1675
occidentalis,45.00821,-117.19267
occidentalis,46.08198,-117.17656
occidentalis,46.73,-117.18
occidentalis,46.86238,-117.16684
occidentalis,47.27962,-117.15583
occidentalis,46.56794,-117.12849
occidentalis,47.00806,-117.14
occidentalis,47.911624,-117.112721
occidentalis,48.29507,-117.11833
occidentalis,46.34165,-117.05058
occidentalis,43.77,-117.04
occidentalis,45.2018,-117.0203
occidentalis,46.3411,-117.0478
occidentalis,46.41667,-117.01667
occidentalis,46.73238,-117.00016
occidentalis,46.8142,-117.0107
occidentalis,33.22921,-116.98683
occidentalis,43.7325,-116.99917
occidentalis,44.02,-116.98
occidentalis,45.1234,-116.9593
occidentalis,46.7325,-116.9991
occidentalis,46.75488,-116.91071
occidentalis,48.49047,-116.90354
occidentalis,45.0237,-116.866
occidentalis,46.08702,-116.86549
occidentalis,46.7981,-116.8688
occidentalis,46.91974,-116.89372
occidentalis,48.58798,-116.86685
occidentalis,48.47964,-116.84937
occidentalis,46.74102,-116.76617
occidentalis,47.37212,-116.7635
occidentalis,47.67768,-116.78046
occidentalis,47.75879,-116.75685
occidentalis,47.83174,-116.77719
occidentalis,44.24016,-116.71571
occidentalis,44.47139,-116.73361
occidentalis,46.245,-116.7112
occidentalis,46.54976,-116.70831
occidentalis,48.29945,-116.70358
occidentalis,43.65303,-116.67687
occidentalis,45.4358,-116.6607
occidentalis,46.73603,-116.67642
occidentalis,47.37744,-116.66465
occidentalis,47.7622,-116.691
occidentalis,48.00379,-116.68769
occidentalis,46.94295,-116.64988
occidentalis,47.46546,-116.6085
occidentalis,46.98399,-116.58891
occidentalis,47.9652,-116.5817
occidentalis,48.2863,-116.55295
occidentalis,48.32762,-116.57912
occidentalis,48.4116,-116.53523
occidentalis,46.7687,-116.467
occidentalis,44.95528,-116.38472
occidentalis,47.10388,-116.37622
occidentalis,48.85286,-116.27901
occidentalis,43.6135,-116.20345
occidentalis,46.8365,-116.2279
occidentalis,44.98977,-116.18861
occidentalis,43.465,-116.1381
occidentalis,43.76584,-116.10037
occidentalis,45.12767,-116.12623
occidentalis,45.638,-116.1183
occidentalis,45.9247,-116.1214
occidentalis,46.39111,-116.1375
occidentalis,47.5212,-116.1375
occidentalis,44.68685,-116.07256
occidentalis,44.90815,-116.07214
occidentalis,45.44436,-115.96332
occidentalis,45.5966,-115.8609
occidentalis,41.5739,-115.8194
occidentalis,45.81658,-115.81919
occidentalis,44.57426,-115.77901
occidentalis,47.9901,-115.76581
occidentalis,47.4667,-115.7052
occidentalis,44.50601,-115.62761
occidentalis,40.7826,-115.5164
occidentalis,40.43409,-115.47505
occidentalis,40.6702,-115.4676
occidentalis,41.79013,-115.47797
occidentalis,41.8319,-115.4617
occidentalis,47.37569,-115.47387
occidentalis,40.6519,-115.4044
occidentalis,41.8736,-115.4311
occidentalis,44.23443,-115.44859
occidentalis,44.41962,-115.40649
occidentalis,47.38333,-115.39861
occidentalis,47.59715,-115.34432
occidentalis,44.42684,-115.27649
occidentalis,32.95832,-115.17212
occidentalis,43.14281,-115.11165
occidentalis,43.80156,-115.12674
occidentalis,47.29937,-115.10263
occidentalis,41.02698,-115.08365
occidentalis,44.1794,-115.0531
occidentalis,43.9141,-115.027
occidentalis,48.02376,-115.01229
occidentalis,43.2672,-114.988
occidentalis,46.4656,-114.9397
occidentalis,47.19159,-114.89179
occidentalis,39.39521,-114.83251
occidentalis,47.12,-114.79
occidentalis,43.5897,-114.7167
occidentalis,44.37824,-114.72119
occidentalis,46.64514,-114.68663
occidentalis,48.10523,-114.66124
occidentalis,45.29939,-114.59639
occidentalis,45.73,-114.58
occidentalis,46.63519,-114.57836
occidentalis,46.70816,-114.52659
occidentalis,42.5629,-114.4608
occidentalis,46.22115,-114.45061
occidentalis,44.89933,-114.32179
occidentalis,38.9429,-114.2974
occidentalis,45.06742,-114.2723
occidentalis,45.88991,-114.29758
occidentalis,39.0055,-114.22027
occidentalis,44.5047,-114.2309
occidentalis,46.06763,-114.24847
occidentalis,48.31301,-114.24401
occidentalis,46.0897,-114.1744
occidentalis,46.2472,-114.1539
occidentalis,47.98772,-114.17484
occidentalis,45.27362,-114.12303
occidentalis,46.26575,-114.13565
occidentalis,39.87131,-114.07023
occidentalis,46.02603,-114.05508
occidentalis,46.6317,-114.0781
occidentalis,46.78,-114.09
occidentalis,48.06328,-114.07261
occidentalis,38.931,-114.042
occidentalis,40.9897,-114.032
occidentalis,46.18028,-114.0249
occidentalis,45.44968,-113.99626
occidentalis,45.4821,-113.9853
occidentalis,46.87214,-113.99399
occidentalis,47.90661,-113.95788
occidentalis,48.30446,-113.98406
occidentalis,48.49996,-113.97872
occidentalis,45.55548,-113.92222
occidentalis,47.86811,-113.87155
occidentalis,48.5892,-113.896
occidentalis,48.6179,-113.8768
occidentalis,48.6772,-113.8164
occidentalis,48.65679,-113.7913
occidentalis,46.53707,-113.71142
occidentalis,46.63745,-113.71119
occidentalis,48.6236,-113.7186
occidentalis,48.69664,-113.71817
occidentalis,42.2158,-113.6573
